F	shuf2	44
F	shuf2	45
F	shuf2	46
B	shuf2	47
B	shuf2	48
B	shuf2	49
F	shuf2	50
B	shuf2	51
B	shuf2	52
F	shuf2	53
B	shuf2	54
B	shuf2	55
F	shuf2	56
B	shuf2	57
F	shuf2	58
B	shuf2	59
F	shuf2	60
B	shuf2	61
B	shuf2	62
F	shuf2	63
F	shuf2	64
B	shuf2	65
B	shuf2	66
F	shuf2	67
F	shuf2	68
F	shuf2	69
B	shuf2	70
F	shuf2	71
B	shuf2	72
T	shuf2	73
B	shuf2	74
B	shuf2	75
F	shuf2	76
B	shuf2	77
F	shuf2	78
B	shuf2	79
B	shuf2	80
F	shuf2	81
T	shuf2	82
B	shuf2	83
B	shuf2	84
B	shuf2	85
F	shuf2	86
T	shuf2	87
T	shuf2	88
B	shuf2	89
F	shuf2	90
F	shuf2	91
F	shuf2	92
B	shuf2	93
B	shuf2	94
B	shuf2	95
T	shuf2	96
B	shuf2	97
F	shuf2	98
T	shuf2	99
B	shuf3	0
T	shuf3	1
B	shuf3	2
F	shuf3	3
B	shuf3	4
B	shuf3	5
T	shuf3	6
T	shuf3	7
B	shuf3	8
B	shuf3	9
B	shuf3	10
B	shuf3	11
B	shuf3	12
F	shuf3	13
B	shuf3	14
F	shuf3	15
F	shuf3	16
F	shuf3	17
F	shuf3	18
T	shuf3	19
B	shuf3	20
F	shuf3	21
T	shuf3	22
F	shuf3	23
B	shuf3	24
F	shuf3	25
F	shuf3	26
F	shuf3	27
T	shuf3	28
T	shuf3	29
F	shuf3	30
B	shuf3	31
T	shuf3	32
B	shuf3	33
B	shuf3	34
T	shuf3	35
F	shuf3	36
B	shuf3	37
F	shuf3	38
T	shuf3	39
F	shuf3	40
F	shuf3	41
F	shuf3	42
B	shuf3	43
F	shuf3	44
B	shuf3	45
F	shuf3	46
F	shuf3	47
T	shuf3	48
B	shuf3	49
B	shuf3	50
F	shuf3	51
B	shuf3	52
B	shuf3	53
F	shuf3	54
F	shuf3	55
B	shuf3	56
N	shuf3	57
T	shuf3	58
B	shuf3	59
F	shuf3	60
F	shuf3	61
B	shuf3	62
T	shuf3	63
F	shuf3	64
F	shuf3	65
B	shuf3	66
T	shuf3	67
B	shuf3	68
B	shuf3	69
F	shuf3	70
F	shuf3	71
F	shuf3	72
T	shuf3	73
B	shuf3	74
T	shuf3	75
B	shuf3	76
F	shuf3	77
F	shuf3	78
T	shuf3	79
F	shuf3	80
F	shuf3	81
F	shuf3	82
F	shuf3	83
B	shuf3	84
B	shuf3	85
F	shuf3	86
B	shuf3	87
B	shuf3	88
T	shuf3	89
B	shuf3	90
F	shuf3	91
B	shuf3	92
B	shuf3	93
F	shuf3	94
B	shuf3	95
B	shuf3	96
F	shuf3	97
B	shuf3	98
B	shuf3	99
T	shuf4	0
B	shuf4	1
B	shuf4	2
B	shuf4	3
F	shuf4	4
B	shuf4	5
F	shuf4	6
F	shuf4	7
T	shuf4	8
B	shuf4	9
F	shuf4	10
F	shuf4	11
B	shuf4	12
F	shuf4	13
B	shuf4	14
B	shuf4	15
T	shuf4	16
B	shuf4	17
B	shuf4	18
F	shuf4	19
T	shuf4	20
T	shuf4	21
T	shuf4	22
F	shuf4	23
B	shuf4	24
T	shuf4	25
B	shuf4	26
F	shuf4	27
T	shuf4	28
B	shuf4	29
F	shuf4	30
T	shuf4	31
B	shuf4	32
B	shuf4	33
B	shuf4	34
F	shuf4	35
B	shuf4	36
F	shuf4	37
B	shuf4	38
B	shuf4	39
B	shuf4	40
F	shuf4	41
B	shuf4	42
B	shuf4	43
B	shuf4	44
B	shuf4	45
F	shuf4	46
T	shuf4	47
B	shuf4	48
B	shuf4	49
B	shuf4	50
F	shuf4	51
F	shuf4	52
T	shuf4	53
F	shuf4	54
B	shuf4	55
B	shuf4	56
T	shuf4	57
F	shuf4	58
B	shuf4	59
F	shuf4	60
T	shuf4	61
B	shuf4	62
B	shuf4	63
F	shuf4	64
B	shuf4	65
B	shuf4	66
F	shuf4	67
T	shuf4	68
F	shuf4	69
B	shuf4	70
F	shuf4	71
F	shuf4	72
T	shuf4	73
B	shuf4	74
B	shuf4	75
F	shuf4	76
F	shuf4	77
B	shuf4	78
F	shuf4	79
B	shuf4	80
F	shuf4	81
T	shuf4	82
T	shuf4	83
B	shuf4	84
F	shuf4	85
B	shuf4	86
F	shuf4	87
F	shuf4	88
T	shuf4	89
B	shuf4	90
F	shuf4	91
F	shuf4	92
B	shuf4	93
F	shuf4	94
B	shuf4	95
F	shuf4	96
T	shuf4	97
B	shuf4	98
F	shuf4	99
B	shuf5	0
B	shuf5	1
B	shuf5	2
B	shuf5	3
T	shuf5	4
B	shuf5	5
F	shuf5	6
B	shuf5	7
F	shuf5	8
B	shuf5	9
B	shuf5	10
T	shuf5	11
F	shuf5	12
B	shuf5	13
T	shuf5	14
T	shuf5	15
F	shuf5	16
T	shuf5	17
F	shuf5	18
F	shuf5	19
F	shuf5	20
F	shuf5	21
F	shuf5	22
B	shuf5	23
T	shuf5	24
B	shuf5	25
B	shuf5	26
F	shuf5	27
F	shuf5	28
B	shuf5	29
B	shuf5	30
B	shuf5	31
B	shuf5	32
F	shuf5	33
B	shuf5	34
B	shuf5	35
T	shuf5	36
B	shuf5	37
B	shuf5	38
B	shuf5	39
B	shuf5	40
B	shuf5	41
B	shuf5	42
F	shuf5	43
B	shuf5	44
B	shuf5	45
F	shuf5	46
B	shuf5	47
B	shuf5	48
B	shuf5	49
B	shuf5	50
B	shuf5	51
F	shuf5	52
F	shuf5	53
B	shuf5	54
B	shuf5	55
T	shuf5	56
T	shuf5	57
F	shuf5	58
T	shuf5	59
B	shuf5	60
T	shuf5	61
F	shuf5	62
F	shuf5	63
T	shuf5	64
F	shuf5	65
F	shuf5	66
F	shuf5	67
T	shuf5	68
B	shuf5	69
B	shuf5	70
B	shuf5	71
F	shuf5	72
T	shuf5	73
T	shuf5	74
B	shuf5	75
B	shuf5	76
F	shuf5	77
B	shuf5	78
T	shuf5	79
F	shuf5	80
F	shuf5	81
B	shuf5	82
F	shuf5	83
T	shuf5	84
F	shuf5	85
F	shuf5	86
B	shuf5	87
F	shuf5	88
B	shuf5	89
F	shuf5	90
F	shuf5	91
F	shuf5	92
B	shuf5	93
B	shuf5	94
B	shuf5	95
F	shuf5	96
F	shuf5	97
F	shuf5	98
F	shuf5	99
F	shuf6	0
F	shuf6	1
F	shuf6	2
F	shuf6	3
F	shuf6	4
B	shuf6	5
T	shuf6	6
B	shuf6	7
B	shuf6	8
T	shuf6	9
F	shuf6	10
B	shuf6	11
T	shuf6	12
T	shuf6	13
B	shuf6	14
B	shuf6	15
F	shuf6	16
F	shuf6	17
T	shuf6	18
B	shuf6	19
T	shuf6	20
B	shuf6	21
B	shuf6	22
F	shuf6	23
F	shuf6	24
T	shuf6	25
T	shuf6	26
F	shuf6	27
B	shuf6	28
F	shuf6	29
F	shuf6	30
T	shuf6	31
T	shuf6	32
F	shuf6	33
F	shuf6	34
F	shuf6	35
T	shuf6	36
T	shuf6	37
B	shuf6	38
B	shuf6	39
F	shuf6	40
B	shuf6	41
B	shuf6	42
T	shuf6	43
T	shuf6	44
F	shuf6	45
B	shuf6	46
B	shuf6	47
